6356397;Castildelgado;ES;BU
6356398;Castil de Peones;ES;BU
6356399;Castrillo de la Reina;ES;BU
6356400;Castrillo de la Vega;ES;BU
6356401;Castrillo del Val;ES;BU
6356402;Castrillo de Riopisuerga;ES;BU
6356403;Castrillo Mota de Judíos;ES;BU
6356404;Castrojeriz;ES;BU
6356405;Cayuela;ES;BU
6356406;Cebrecos;ES;BU
6356407;Celada del Camino;ES;BU
6356408;Cerezo de Río Tirón;ES;BU
6356409;Cerratón de Juarros;ES;BU
6356410;Ciadoncha;ES;BU
6356411;Cillaperlata;ES;BU
6356412;Cilleruelo de Abajo;ES;BU
6356413;Cilleruelo de Arriba;ES;BU
6356414;Ciruelos de Cervera;ES;BU
6356415;Cogollos;ES;BU
6356416;Contreras;ES;BU
6356417;Coruña del Conde;ES;BU
6356418;Covarrubias;ES;BU
6356419;Cubillo del Campo;ES;BU
6356420;Cubo de Bureba;ES;BU
6356421;Cueva de Roa, La;ES;BU
6356422;Cuevas de San Clemente;ES;BU
6356423;Encío;ES;BU
6356424;Espinosa de Cervera;ES;BU
6356425;Espinosa del Camino;ES;BU
6356426;Espinosa de los Monteros;ES;BU
6356427;Estépar;ES;BU
6356428;Fontioso;ES;BU
6356429;Frandovínez;ES;BU
6356430;Fresneda de la Sierra Tirón;ES;BU
6356431;Fresneña;ES;BU
6356432;Fresnillo de las Dueñas;ES;BU
6356433;Fresno de Río Tirón;ES;BU
6356434;Fresno de Rodilla;ES;BU
6356435;Frías;ES;BU
6356436;Fuentebureba;ES;BU
6356437;Fuentecén;ES;BU
6356438;Fuentelcésped;ES;BU
6356439;Fuentelisendo;ES;BU
6356440;Fuentemolinos;ES;BU
6356441;Fuentenebro;ES;BU
6356442;Fuentespina;ES;BU
6356443;Galbarros;ES;BU
6356444;Gallega, La;ES;BU
6356445;Grijalba;ES;BU
6356446;Grisaleña;ES;BU
6356447;Gumiel de Izán;ES;BU
6356448;Gumiel de Mercado;ES;BU
6356449;Hacinas;ES;BU
6356450;Haza;ES;BU
6356451;Hontanas;ES;BU
6356452;Hontangas;ES;BU
6356453;Hontoria de la Cantera;ES;BU
6356454;Hontoria del Pinar;ES;BU
6356455;Hontoria de Valdearados;ES;BU
6356456;Hormazas, Las;ES;BU
6356457;Hornillos del Camino;ES;BU
6356458;Horra, La;ES;BU
6356459;Hortigüela;ES;BU
6356460;Hoyales de Roa;ES;BU
6356461;Huérmeces;ES;BU
6356462;Huerta de Arriba;ES;BU
6356463;Huerta de Rey;ES;BU
6356464;Humada;ES;BU
6356465;Hurones;ES;BU
6356466;Ibeas de Juarros;ES;BU
6356467;Ibrillos;ES;BU
6356468;Iglesiarrubia;ES;BU
6356469;Iglesias;ES;BU
6356470;Isar;ES;BU
6356471;Itero del Castillo;ES;BU
6356472;Jaramillo de la Fuente;ES;BU
6356473;Jaramillo Quemado;ES;BU
6356474;Junta de Traslaloma;ES;BU
6356475;Junta de Villalba de Losa;ES;BU
6356476;Jurisdicción de Lara;ES;BU
6356477;Jurisdicción de San Zadornil;ES;BU
6356478;Lerma;ES;BU
6356479;Llano de Bureba;ES;BU
6356480;Madrigal del Monte;ES;BU
6356481;Madrigalejo del Monte;ES;BU
6356482;Mahamud;ES;BU
6356483;Mambrilla de Castrejón;ES;BU
6356484;Mambrillas de Lara;ES;BU
6356485;Mamolar;ES;BU
6356486;Manciles;ES;BU
6356487;Mazuela;ES;BU
6356488;Mecerreyes;ES;BU
6356489;Medina de Pomar;ES;BU
6356490;Melgar de Fernamental;ES;BU
6356491;Merindad de Cuesta-Urria;ES;BU
6356492;Merindad de Montija;ES;BU
6356493;Merindad de Sotoscueva;ES;BU
6356494;Merindad de Valdeporres;ES;BU
6356495;Merindad de Valdivielso;ES;BU
6356496;Milagros;ES;BU
6356497;Miranda de Ebro;ES;BU
6356498;Miraveche;ES;BU
6356499;Modúbar de la Emparedada;ES;BU
6356500;Monasterio de la Sierra;ES;BU
6356501;Monasterio de Rodilla;ES;BU
6356502;Moncalvillo;ES;BU
6356503;Monterrubio de la Demanda;ES;BU
6356504;Montorio;ES;BU
6356505;Moradillo de Roa;ES;BU
6356506;Nava de Roa;ES;BU
6356507;Navas de Bureba;ES;BU
6356508;Nebreda;ES;BU
6356509;Neila;ES;BU
6356510;Olmedillo de Roa;ES;BU
6356511;Olmillos de Muñó;ES;BU
6356512;Oña;ES;BU
6356513;Oquillas;ES;BU
6356514;Orbaneja Riopico;ES;BU
6356515;Padilla de Abajo;ES;BU
6356516;Padilla de Arriba;ES;BU
6356517;Padrones de Bureba;ES;BU
6356518;Palacios de la Sierra;ES;BU
6356519;Palacios de Riopisuerga;ES;BU
6356520;Palazuelos de la Sierra;ES;BU
6356521;Palazuelos de Muñó;ES;BU
6356522;Pampliega;ES;BU
6356523;Pancorbo;ES;BU
6356524;Pardilla;ES;BU
6356525;Partido de la Sierra en Tobalina;ES;BU
6356526;Pedrosa de Duero;ES;BU
6356527;Pedrosa del Páramo;ES;BU
6356528;Pedrosa del Príncipe;ES;BU
6356529;Pedrosa de Río Úrbel;ES;BU
6356530;Peñaranda de Duero;ES;BU
6356531;Peral de Arlanza;ES;BU
6356532;Piérnigas;ES;BU
6356533;Pineda de la Sierra;ES;BU
6356534;Pineda Trasmonte;ES;BU
6356535;Pinilla de los Barruecos;ES;BU
6356536;Pinilla de los Moros;ES;BU
6356537;Pinilla Trasmonte;ES;BU
6356538;Poza de la Sal;ES;BU
6356539;Prádanos de Bureba;ES;BU
6356540;Pradoluengo;ES;BU
6356541;Presencio;ES;BU
6356542;Puebla de Arganzón, La;ES;BU
6356543;Puentedura;ES;BU
6356544;Quemada;ES;BU
6356545;Quintanabureba;ES;BU
6356546;Quintana del Pidio;ES;BU
6356547;Quintanaélez;ES;BU
6356548;Quintanaortuño;ES;BU
6356549;Quintanapalla;ES;BU
6356550;Quintanar de la Sierra;ES;BU
6356551;Quintanavides;ES;BU
6356552;Quintanilla de la Mata;ES;BU
6356553;Quintanilla del Coco;ES;BU
6356554;Quintanillas, Las;ES;BU
6356555;Quintanilla San García;ES;BU
6356556;Quintanilla Vivar;ES;BU
6356557;Rabanera del Pinar;ES;BU
6356558;Rábanos;ES;BU
6356559;Rabé de las Calzadas;ES;BU
6356560;Rebolledo de la Torre;ES;BU
6356561;Redecilla del Camino;ES;BU
6356562;Redecilla del Campo;ES;BU
6356563;Regumiel de la Sierra;ES;BU
6356564;Reinoso;ES;BU
6356565;Retuerta;ES;BU
6356566;Revilla y Ahedo, La;ES;BU
6356567;Revilla del Campo;ES;BU
6356568;Revillarruz;ES;BU
6356569;Revilla Vallejera;ES;BU
6356570;Rezmondo;ES;BU
6356571;Riocavado de la Sierra;ES;BU
6356572;Roa;ES;BU
6356573;Rojas;ES;BU
6356574;Royuela de Río Franco;ES;BU
6356575;Rubena;ES;BU
6356576;Rublacedo de Abajo;ES;BU
6356577;Rucandio;ES;BU
6356578;Salas de Bureba;ES;BU
6356579;Salas de los Infantes;ES;BU
6356580;Saldaña de Burgos;ES;BU
6356581;Salinillas de Bureba;ES;BU
6356582;San Adrián de Juarros;ES;BU
6356583;San Juan del Monte;ES;BU
6356584;San Mamés de Burgos;ES;BU
6356585;San Martín de Rubiales;ES;BU
6356586;San Millán de Lara;ES;BU
6356587;Santa Cecilia;ES;BU
6356588;Santa Cruz de la Salceda;ES;BU
6356589;Santa Cruz del Valle Urbión;ES;BU
6356590;Santa Gadea del Cid;ES;BU
6356591;Santa Inés;ES;BU
6356592;Santa María del Campo;ES;BU
6356593;Santa María del Invierno;ES;BU
6356594;Santa María del Mercadillo;ES;BU
6356595;Santa María Rivarredonda;ES;BU
6356596;Santa Olalla de Bureba;ES;BU
6356597;Santibáñez de Esgueva;ES;BU
6356598;Santibáñez del Val;ES;BU
6356599;Santo Domingo de Silos;ES;BU
6356600;San Vicente del Valle;ES;BU
6356601;Sargentes de la Lora;ES;BU
6356602;Sarracín;ES;BU
6356603;Sasamón;ES;BU
6356604;Sequera de Haza, La;ES;BU
6356605;Solarana;ES;BU
6356606;Sordillos;ES;BU
6356607;Sotillo de la Ribera;ES;BU
6356608;Sotragero;ES;BU
6356609;Sotresgudo;ES;BU
6356610;Susinos del Páramo;ES;BU
6356611;Tamarón;ES;BU
6356612;Tardajos;ES;BU
6356613;Tejada;ES;BU
6356614;Terradillos de Esgueva;ES;BU
6356615;Tinieblas de la Sierra;ES;BU
6356616;Tobar;ES;BU
6356617;Tordómar;ES;BU
6356618;Torrecilla del Monte;ES;BU
6356619;Torregalindo;ES;BU
6356620;Torrelara;ES;BU
6356621;Torrepadre;ES;BU
6356622;Torresandino;ES;BU
6356623;Tórtoles de Esgueva;ES;BU
6356624;Tosantos;ES;BU
6356625;Trespaderne;ES;BU
6356626;Tubilla del Agua;ES;BU
6356627;Tubilla del Lago;ES;BU
6356628;Úrbel del Castillo;ES;BU
6356629;Vadocondes;ES;BU
6356630;Valdeande;ES;BU
6356631;Valdezate;ES;BU
6356632;Valdorros;ES;BU
6356633;Valmala;ES;BU
6356634;Vallarta de Bureba;ES;BU
6356635;Valle de Manzanedo;ES;BU
6356636;Valle de Mena;ES;BU
6356637;Valle de Oca;ES;BU
6356638;Valle de Tobalina;ES;BU
6356639;Valle de Valdebezana;ES;BU
6356640;Valle de Valdelaguna;ES;BU
6356641;Valle de Valdelucio;ES;BU
6356642;Valle de Zamanzas;ES;BU
6356643;Vallejera;ES;BU
6356644;Valles de Palenzuela;ES;BU
6356645;Valluércanes;ES;BU
6356646;Vid y Barrios, La;ES;BU
6356647;Vid de Bureba, La;ES;BU
6356648;Vileña;ES;BU
6356649;Viloria de Rioja;ES;BU
6356650;Vilviestre del Pinar;ES;BU
6356651;Villadiego;ES;BU
6356652;Villaescusa de Roa;ES;BU
6356653;Villaescusa la Sombría;ES;BU
6356654;Villaespasa;ES;BU
6356655;Villafranca Montes de Oca;ES;BU
6356656;Villafruela;ES;BU
6356657;Villagalijo;ES;BU
6356658;Villagonzalo Pedernales;ES;BU
6356659;Villahoz;ES;BU
6356660;Villalba de Duero;ES;BU
6356661;Villalbilla de Burgos;ES;BU
6356662;Villalbilla de Gumiel;ES;BU
6356663;Villaldemiro;ES;BU
6356664;Villalmanzo;ES;BU
6356665;Villamayor de los Montes;ES;BU
6356666;Villamayor de Treviño;ES;BU
6356667;Villambistia;ES;BU
6356668;Villamedianilla;ES;BU
6356669;Villamiel de la Sierra;ES;BU
6356670;Villangómez;ES;BU
6356671;Villanueva de Argaño;ES;BU
6356672;Villanueva de Carazo;ES;BU
6356673;Villanueva de Gumiel;ES;BU
6356674;Villanueva de Teba;ES;BU
6356675;Villaquirán de la Puebla;ES;BU
6356676;Villaquirán de los Infantes;ES;BU
6356677;Villariezo;ES;BU
6356678;Villasandino;ES;BU
6356679;Villasur de Herreros;ES;BU
6356680;Villatuelda;ES;BU
6356681;Villaverde del Monte;ES;BU
6356682;Villaverde-Mogina;ES;BU
6356683;Villayerno Morquillas;ES;BU
6356684;Villazopeque;ES;BU
6356685;Villoruebo;ES;BU
6356686;Vizcaínos;ES;BU
6356687;Zael;ES;BU
6356688;Zarzosa de Río Pisuerga;ES;BU
6356689;Zazuar;ES;BU
6356690;Zuñeda;ES;BU
6356691;Quintanilla del Agua y Tordueles;ES;BU
6356692;Valle de Santibáñez;ES;BU
6356693;Villarcayo de Merindad de Castilla la Vieja;ES;BU
6356694;Valle de las Navas;ES;BU
6356695;Merindad de Río Ubierna;ES;BU
6356696;Alfoz de Quintanadueñas;ES;BU
6356697;Valle de Losa;ES;BU
6356698;Abadía;ES;CC
6356699;Abertura;ES;CC
6356700;Acebo;ES;CC
6356701;Acehúche;ES;CC
6356702;Aceituna;ES;CC
6356703;Ahigal;ES;CC
6356704;Albalá;ES;CC
6356705;Alcántara;ES;CC
6356706;Alcollarín;ES;CC
6356707;Alcuéscar;ES;CC
6356708;Aldeacentenera;ES;CC
6356709;Aldea del Cano;ES;CC
6356710;Aldea del Obispo, La;ES;CC
6356711;Aldeanueva de la Vera;ES;CC
6356712;Aldeanueva del Camino;ES;CC
6356713;Aldehuela de Jerte;ES;CC
6356714;Alía;ES;CC
6356715;Aliseda;ES;CC
6356716;Almaraz;ES;CC
6356717;Almoharín;ES;CC
6356718;Arroyo de la Luz;ES;CC
6356719;Arroyomolinos de la Vera;ES;CC
6356720;Arroyomolinos;ES;CC
6356721;Baños de Montemayor;ES;CC
6356722;Barrado;ES;CC
6356723;Belvís de Monroy;ES;CC
6356724;Benquerencia;ES;CC
6356725;Berrocalejo;ES;CC
6356726;Berzocana;ES;CC
6356727;Bohonal de Ibor;ES;CC
6356728;Botija;ES;CC
6356729;Brozas;ES;CC
6356730;Cabañas del Castillo;ES;CC
6356731;Cabezabellosa;ES;CC
6356732;Cabezuela del Valle;ES;CC
6356733;Cabrero;ES;CC
6356734;Cáceres;ES;CC
6356735;Cachorrilla;ES;CC
6356736;Cadalso;ES;CC
6356737;Calzadilla;ES;CC
6356738;Caminomorisco;ES;CC
6356739;Campillo de Deleitosa;ES;CC
6356740;Campo Lugar;ES;CC
6356741;Cañamero;ES;CC
6356742;Cañaveral;ES;CC
6356743;Carbajo;ES;CC
6356744;Carcaboso;ES;CC
6356745;Carrascalejo;ES;CC
6356746;Casar de Cáceres;ES;CC
6356747;Casar de Palomero;ES;CC
6356748;Casares de las Hurdes;ES;CC
6356749;Casas de Don Antonio;ES;CC
6356750;Casas de Don Gómez;ES;CC
6356751;Casas del Castañar;ES;CC
6356752;Casas del Monte;ES;CC
6356753;Casas de Millán;ES;CC
6356754;Casas de Miravete;ES;CC
6356755;Casatejada;ES;CC
6356756;Casillas de Coria;ES;CC
6356757;Castañar de Ibor;ES;CC
6356758;Ceclavín;ES;CC
6356759;Cedillo;ES;CC
6356760;Cerezo;ES;CC
6356761;Cilleros;ES;CC
6356762;Collado de la Vera;ES;CC
6356763;Conquista de la Sierra;ES;CC
6356764;Coria;ES;CC
6356765;Cuacos de Yuste;ES;CC
6356766;Cumbre, La;ES;CC
6356767;Deleitosa;ES;CC
6356768;Descargamaría;ES;CC
6356769;Eljas;ES;CC
6356770;Escurial;ES;CC
6356771;Fresnedoso de Ibor;ES;CC
6356772;Galisteo;ES;CC
6356773;Garciaz;ES;CC
6356774;Garganta, La;ES;CC
6356775;Garganta la Olla;ES;CC
6356776;Gargantilla;ES;CC
6356777;Gargüera;ES;CC
6356778;Garrovillas de Alconétar;ES;CC
6356779;Garvín;ES;CC
6356780;Gata;ES;CC
6356781;Gordo, El;ES;CC
6356782;Granja, La;ES;CC
6356783;Guadalupe;ES;CC
6356784;Guijo de Coria;ES;CC
6356785;Guijo de Galisteo;ES;CC
6356786;Guijo de Granadilla;ES;CC
6356787;Guijo de Santa Bárbara;ES;CC
6356788;Herguijuela;ES;CC
6356789;Hernán-Pérez;ES;CC
6356790;Herrera de Alcántara;ES;CC
6356791;Herreruela;ES;CC
6356792;Hervás;ES;CC
6356793;Higuera;ES;CC
6356794;Hinojal;ES;CC
6356795;Holguera;ES;CC
6356796;Hoyos;ES;CC
6356797;Huélaga;ES;CC
6356798;Ibahernando;ES;CC
6356799;Jaraicejo;ES;CC
6356800;Jaraíz de la Vera;ES;CC
6356801;Jarandilla de la Vera;ES;CC
6356802;Jerte;ES;CC
6356803;Ladrillar;ES;CC
6356804;Logrosán;ES;CC
6356805;Losar de la Vera;ES;CC
6356806;Madrigal de la Vera;ES;CC
6356807;Madrigalejo;ES;CC
6356808;Madroñera;ES;CC
6356809;Majadas;ES;CC
6356810;Malpartida de Cáceres;ES;CC
6356811;Malpartida de Plasencia;ES;CC
6356812;Marchagaz;ES;CC
6356813;Mata de Alcántara;ES;CC
6356814;Membrío;ES;CC
6356815;Mesas de Ibor;ES;CC
6356816;Miajadas;ES;CC
6356817;Millanes;ES;CC
6356818;Mirabel;ES;CC
6356819;Mohedas de Granadilla;ES;CC
6356820;Monroy;ES;CC
6356821;Montánchez;ES;CC
6356822;Montehermoso;ES;CC
6356823;Moraleja;ES;CC
6356824;Morcillo;ES;CC
6356825;Navaconcejo;ES;CC
6356826;Navalmoral de la Mata;ES;CC
6356827;Navalvillar de Ibor;ES;CC
6356828;Navas del Madroño;ES;CC
6356829;Navezuelas;ES;CC
6356830;Nuñomoral;ES;CC
6356831;Oliva de Plasencia;ES;CC
6356832;Palomero;ES;CC
6356833;Pasarón de la Vera;ES;CC
6356834;Pedroso de Acim;ES;CC
6356835;Peraleda de la Mata;ES;CC
6356836;Peraleda de San Román;ES;CC
6356837;Perales del Puerto;ES;CC
6356838;Pescueza;ES;CC
6356839;Pesga, La;ES;CC
6356840;Piedras Albas;ES;CC
6356841;Pinofranqueado;ES;CC
6356842;Piornal;ES;CC
6356843;Plasencia;ES;CC
6356844;Plasenzuela;ES;CC
6356845;Portaje;ES;CC
6356846;Portezuelo;ES;CC
6356847;Pozuelo de Zarzón;ES;CC
6356848;Puerto de Santa Cruz;ES;CC
6356849;Rebollar;ES;CC
6356850;Riolobos;ES;CC
6356851;Robledillo de Gata;ES;CC
6356852;Robledillo de la Vera;ES;CC
6356853;Robledillo de Trujillo;ES;CC
6356854;Robledollano;ES;CC
6356855;Romangordo;ES;CC
6356856;Ruanes;ES;CC
6356857;Salorino;ES;CC
6356858;Salvatierra de Santiago;ES;CC
6356859;San Martín de Trevejo;ES;CC
6356860;Santa Ana;ES;CC
6356861;Santa Cruz de la Sierra;ES;CC
6356862;Santa Cruz de Paniagua;ES;CC
6356863;Santa Marta de Magasca;ES;CC
6356864;Santiago de Alcántara;ES;CC
6356865;Santiago del Campo;ES;CC
6356866;Santibáñez el Alto;ES;CC
6356867;Santibáñez el Bajo;ES;CC
6356868;Saucedilla;ES;CC
6356869;Segura de Toro;ES;CC
6356870;Serradilla;ES;CC
6356871;Serrejón;ES;CC
6356872;Sierra de Fuentes;ES;CC
6356873;Talaván;ES;CC
6356874;Talaveruela de la Vera;ES;CC
6356875;Talayuela;ES;CC
6356876;Tejeda de Tiétar;ES;CC
6356877;Toril;ES;CC
6356878;Tornavacas;ES;CC
6356879;Torno, El;ES;CC
6356880;Torrecilla de los Ángeles;ES;CC
6356881;Torrecillas de la Tiesa;ES;CC
6356882;Torre de Don Miguel;ES;CC
6356883;Torre de Santa María;ES;CC
6356884;Torrejoncillo;ES;CC
6356885;Torrejón el Rubio;ES;CC
6356886;Torremenga;ES;CC
6356887;Torremocha;ES;CC
6356888;Torreorgaz;ES;CC
6356889;Torrequemada;ES;CC
6356890;Trujillo;ES;CC
6356891;Valdastillas;ES;CC
6356892;Valdecañas de Tajo;ES;CC
6356893;Valdefuentes;ES;CC
6356894;Valdehúncar;ES;CC
6356895;Valdelacasa de Tajo;ES;CC
6356896;Valdemorales;ES;CC
6356897;Valdeobispo;ES;CC
6356898;Valencia de Alcántara;ES;CC
6356899;Valverde de la Vera;ES;CC
6356900;Valverde del Fresno;ES;CC
6356901;Viandar de la Vera;ES;CC
6356902;Villa del Campo;ES;CC
6356903;Villa del Rey;ES;CC
6356904;Villamesías;ES;CC
6356905;Villamiel;ES;CC
6356906;Villanueva de la Sierra;ES;CC
6356907;Villanueva de la Vera;ES;CC
6356908;Villar del Pedroso;ES;CC
6356909;Villar de Plasencia;ES;CC
6356910;Villasbuenas de Gata;ES;CC
6356911;Zarza de Granadilla;ES;CC
6356912;Zarza de Montánchez;ES;CC
6356913;Zarza la Mayor;ES;CC
6356914;Zorita;ES;CC
6356915;Rosalejo;ES;CC
6356916;Alcalá de los Gazules;ES;CA
6356917;Alcalá del Valle;ES;CA
6356918;Algar;ES;CA
6356919;Algeciras;ES;CA
6356920;Algodonales;ES;CA
6356921;Arcos de la Frontera;ES;CA
6356922;Barbate;ES;CA
6356923;Barrios, Los;ES;CA
6356924;Benaocaz;ES;CA
6356925;Bornos;ES;CA
6356926;Bosque, El;ES;CA
6356927;Cádiz;ES;CA
6356928;Castellar de la Frontera;ES;CA
6356929;Conil de la Frontera;ES;CA
6356930;Chiclana de la Frontera;ES;CA
6356931;Chipiona;ES;CA
6356932;Espera;ES;CA
6356933;Gastor, El;ES;CA
6356934;Grazalema;ES;CA
6356935;Jerez de la Frontera;ES;CA
6356936;Jimena de la Frontera;ES;CA
6356937;Línea de la Concepción, La;ES;CA
6356938;Medina-Sidonia;ES;CA
6356939;Olvera;ES;CA
6356940;Paterna de Rivera;ES;CA
6356941;Prado del Rey;ES;CA
6356942;Puerto de Santa María, El;ES;CA
6356943;Puerto Real;ES;CA
6356944;Puerto Serrano;ES;CA
6356945;Rota;ES;CA
6356946;San Fernando;ES;CA
6356947;Sanlúcar de Barrameda;ES;CA
6356948;San Roque;ES;CA
6356949;Setenil de las Bodegas;ES;CA
6356950;Tarifa;ES;CA
6356951;Torre Alháquime;ES;CA
6356952;Trebujena;ES;CA
6356953;Ubrique;ES;CA
6356954;Vejer de la Frontera;ES;CA
6356955;Villaluenga del Rosario;ES;CA
6356956;Villamartín;ES;CA
6356957;Zahara;ES;CA
6356958;Benalup-Casas Viejas;ES;CA
6356959;San José del Valle;ES;CA
6356960;Atzeneta del Maestrat;ES;CS
6356961;Aín;ES;CS
6356962;Albocàsser;ES;CS
6356963;Alcalà de Xivert;ES;CS
6356964;Alcora, l';ES;CS
6356965;Alcudia de Veo;ES;CS
6356966;Alfondeguilla;ES;CS
6356967;Algimia de Almonacid;ES;CS
6356968;Almazora/Almassora;ES;CS
6356969;Almedíjar;ES;CS
6356970;Almenara;ES;CS
6356971;Altura;ES;CS
6356972;Arañuel;ES;CS
6356973;Ares del Maestrat;ES;CS
6356974;Argelita;ES;CS
6356975;Artana;ES;CS
6356976;Ayódar;ES;CS
6356977;Azuébar;ES;CS
6356978;Barracas;ES;CS
6356979;Betxí;ES;CS
6356980;Bejís;ES;CS
6356981;Benafer;ES;CS
6356982;Benafigos;ES;CS
6356983;Benassal;ES;CS
6356984;Benicarló;ES;CS
6356985;Benicasim/Benicàssim;ES;CS
6356986;Benlloch;ES;CS
6356987;Borriol;ES;CS
6356988;Borriana/Burriana;ES;CS
6356989;Cabanes;ES;CS
6356990;Càlig;ES;CS
6356991;Canet lo Roig;ES;CS
6356992;Castell de Cabres;ES;CS
6356993;Castellfort;ES;CS
6356994;Castellnovo;ES;CS
6356995;Castellón de la Plana/Castelló de la Plana;ES;CS
6356996;Castillo de Villamalefa;ES;CS
6356997;Catí;ES;CS
6356998;Caudiel;ES;CS
6356999;Cervera del Maestre;ES;CS
6357000;Cinctorres;ES;CS
6357001;Cirat;ES;CS
6357002;Cortes de Arenoso;ES;CS
6357003;Costur;ES;CS
6357004;Coves de Vinromà, les;ES;CS
6357005;Culla;ES;CS
6357006;Chert/Xert;ES;CS
6357007;Chilches/Xilxes;ES;CS
6357008;Chodos/Xodos;ES;CS
6357009;Chóvar;ES;CS
6357010;Eslida;ES;CS
6357011;Espadilla;ES;CS
6357012;Fanzara;ES;CS
6357013;Figueroles;ES;CS
6357014;Forcall;ES;CS
6357015;Fuente la Reina;ES;CS
6357016;Fuentes de Ayódar;ES;CS
6357017;Gaibiel;ES;CS
6357018;Geldo;ES;CS
6357019;Herbés;ES;CS
6357020;Higueras;ES;CS
6357021;la Jana;ES;CS
6357022;Jérica;ES;CS
6357023;Lucena del Cid;ES;CS
6357024;Ludiente;ES;CS
6357025;Llosa, la;ES;CS
6357026;Mata de Morella, la;ES;CS
6357027;Matet;ES;CS
6357028;Moncofa;ES;CS
6357029;Montán;ES;CS
6357030;Montanejos;ES;CS
6357031;Morella;ES;CS
6357032;Navajas;ES;CS
6357033;Nules;ES;CS
6357034;Olocau del Rey;ES;CS
6357035;Onda;ES;CS
6357036;Oropesa del Mar/Orpesa;ES;CS
6357037;Palanques;ES;CS
6357038;Pavías;ES;CS
6357039;Peníscola/Peñíscola;ES;CS
6357040;Pina de Montalgrao;ES;CS
6357041;Portell de Morella;ES;CS
6357042;Puebla de Arenoso;ES;CS
6357043;Pobla de Benifassà, la;ES;CS
6357044;Pobla Tornesa, la;ES;CS
6357045;Ribesalbes;ES;CS
6357046;Rossell;ES;CS
6357047;Sacañet;ES;CS
6357048;la Salzadella;ES;CS
6357049;Sant Jordi;ES;CS
6357050;Sant Mateu;ES;CS
6357051;Sant Rafel del Maestrat;ES;CS
6357052;Santa Magdalena de Pulpis;ES;CS
6357053;Sarratella;ES;CS
6357054;Segorbe;ES;CS
6357055;Sierra Engarcerán;ES;CS
6357056;Soneja;ES;CS
6357057;Sot de Ferrer;ES;CS
6357058;Sueras/Suera;ES;CS
6357059;Tales;ES;CS
6357060;Teresa;ES;CS
6357061;Tírig;ES;CS
6357062;Todolella;ES;CS
6357063;Toga;ES;CS
6357064;Torás;ES;CS
6357065;Toro, El;ES;CS
6357066;Torralba del Pinar;ES;CS
6357067;Torreblanca;ES;CS
6357068;Torrechiva;ES;CS
6357069;Torre d'En Besora, la;ES;CS
6357070;Torre d'en Doménec, la;ES;CS
6357071;Traiguera;ES;CS
6357072;Useras/Useres, les;ES;CS
6357073;Vallat;ES;CS
6357074;Vall d'Alba;ES;CS
6357075;Vall de Almonacid;ES;CS
6357076;la Vall d'Uixó;ES;CS
6357077;Vallibona;ES;CS
6357078;Vilafamés;ES;CS
6357079;Villafranca del Cid/Vilafranca;ES;CS
6357080;Villahermosa del Río;ES;CS
6357081;Villamalur;ES;CS
6357082;Vilanova d'Alcolea;ES;CS
6357083;Villanueva de Viver;ES;CS
6357084;Vilar de Canes;ES;CS
6357085;Vila-real;ES;CS
6357086;La Vilavella;ES;CS
6357087;Villores;ES;CS
6357088;Vinaròs;ES;CS
6357089;Vistabella del Maestrazgo;ES;CS
6357090;Viver;ES;CS
6357091;Zorita del Maestrazgo;ES;CS
6357092;Zucaina;ES;CS
6357093;Alquerías del Niño Perdido;ES;CS
6357094;Sant Joan de Moró;ES;CS
6357095;Abenójar;ES;CR
6357096;Agudo;ES;CR
6357097;Alamillo;ES;CR
6357098;Albaladejo;ES;CR
6357099;Alcázar de San Juan;ES;CR
6357100;Alcoba;ES;CR
6357101;Alcolea de Calatrava;ES;CR
6357102;Alcubillas;ES;CR
6357103;Aldea del Rey;ES;CR
6357104;Alhambra;ES;CR
6357105;Almadén;ES;CR
6357106;Almadenejos;ES;CR
6357107;Almagro;ES;CR
6357108;Almedina;ES;CR
6357109;Almodóvar del Campo;ES;CR
6357110;Almuradiel;ES;CR
6357111;Anchuras;ES;CR
6357112;Arenas de San Juan;ES;CR
6357113;Argamasilla de Alba;ES;CR
6357114;Argamasilla de Calatrava;ES;CR
6357115;Arroba de los Montes;ES;CR
6357116;Ballesteros de Calatrava;ES;CR
6357117;Bolaños de Calatrava;ES;CR
6357118;Brazatortas;ES;CR
6357119;Cabezarados;ES;CR
6357120;Cabezarrubias del Puerto;ES;CR
6357121;Calzada de Calatrava;ES;CR
6357122;Campo de Criptana;ES;CR
6357123;Cañada de Calatrava;ES;CR
6357124;Caracuel de Calatrava;ES;CR
6357125;Carrión de Calatrava;ES;CR
6357126;Carrizosa;ES;CR
6357127;Castellar de Santiago;ES;CR
6357128;Ciudad Real;ES;CR
6357129;Corral de Calatrava;ES;CR
6357130;Cortijos, Los;ES;CR
6357131;Cózar;ES;CR
6357132;Chillón;ES;CR
6357133;Daimiel;ES;CR
6357134;Fernán Caballero;ES;CR
6357135;Fontanarejo;ES;CR
6357136;Fuencaliente;ES;CR
6357137;Fuenllana;ES;CR
6357138;Fuente el Fresno;ES;CR
6357139;Granátula de Calatrava;ES;CR
6357140;Guadalmez;ES;CR
6357141;Herencia;ES;CR
6357142;Hinojosas de Calatrava;ES;CR
6357143;Horcajo de los Montes;ES;CR
6357144;Labores, Las;ES;CR
6357145;Luciana;ES;CR
6357146;Malagón;ES;CR
6357147;Manzanares;ES;CR
6357148;Membrilla;ES;CR
